client_send_time,network_time,server_receive_time,image_save_time,image_preprocessed_time,image_predicted_time,qoe_computed_time,event_produced_time,response_create_time,client_receive_time
625237.20411714,0.0007592590026557454,625223.190217833,625223.192323376,625223.198151462,625223.214780398,625223.214803121,625223.215890878,625223.216025159,625237.234401399
625237.234578933,0.0009404210342541346,625223.220604676,625223.222585306,625223.228190144,625223.244325726,625223.244351915,625223.245415878,625223.245543776,625237.264142354
625237.264266789,0.0007918320124521844,625223.250259379,625223.252373098,625223.258507157,625223.275127095,625223.275155789,625223.276220604,625223.276354304,625237.294935621
625237.295116711,0.0007938410446420296,625223.281105994,625223.283136156,625223.288805225,625223.304856879,625223.304880703,625223.305933014,625223.306069881,625237.324525552
625237.324702976,0.0009207599148601288,625223.310674304,625223.312624267,625223.3181307,625223.334460245,625223.33448976,625223.33555201,625223.335697944,625237.354296736
625237.354423454,0.0007874249951243389,625223.340515617,625223.342608126,625223.348235285,625223.364652244,625223.364679676,625223.365767203,625223.365888771,625237.384338879
625237.384475034,0.0009098580412045115,625223.370674083,625223.372737678,625223.378341263,625223.394834936,625223.394863289,625223.396064368,625223.396203809,625237.414678892
625237.414802014,0.000852653987124561,625223.400885398,625223.40311273,625223.408993334,625223.424985988,625223.425038216,625223.426178541,625223.426315648,625237.444855668
625237.444981805,0.0008874739891737704,625223.431187343,625223.433277798,625223.438845807,625223.454819896,625223.454844772,625223.455917482,625223.456061091,625237.474482279
625237.474656718,0.0009352840082496421,625223.46078043,625223.462929275,625223.469060668,625223.486325104,625223.486353007,625223.487558525,625223.487706773,625237.506268002
625237.506417173,0.0009676700668036949,625223.492549403,625223.494571059,625223.500189883,625223.516548312,625223.516571996,625223.517661737,625223.517775882,625237.536319843
625237.536455899,0.0008782450332939611,625223.522630193,625223.524795488,625223.531533068,625223.548154029,625223.548184165,625223.549279707,625223.549411284,625237.567902144
625237.568061144,0.0008648510058075175,625223.55416641,625223.556245073,625223.562088217,625223.578148037,625223.578168685,625223.579352072,625223.579456618,625237.597814995
625237.597931493,0.0008416250654086459,625223.58387322,625223.585951223,625223.591371294,625223.607373004,625223.607401037,625223.608407983,625223.608541303,625237.626954118
625237.627105442,0.000843349997043611,625223.612984625,625223.615047339,625223.620861418,625223.637150067,625223.637174172,625223.638137576,625223.638248063,625237.656619792
625237.656743425,0.000769286094523966,625223.642687408,625223.644510863,625223.650061429,625223.665691724,625223.665714858,625223.66661849,625223.666736291,625237.684974711
625237.68510734,0.0007603590070307253,625223.670964109,625223.672955258,625223.678718043,625223.69618664,625223.696217158,625223.697294706,625223.697432534,625237.715896699
625237.716063283,0.0008383599302694208,625223.702030946,625223.704234965,625223.710922049,625223.727532301,625223.72755355,625223.728609708,625223.728741354,625237.747172643
625237.747293401,0.0008303270074278141,625223.733346981,625223.735461812,625223.74137648,625223.759964916,625223.75999408,625223.761206441,625223.761337617,625237.779995728
625237.780167181,0.0008898549103960388,625223.766713475,625223.768870265,625223.774524375,625223.791058543,625223.791079984,625223.792212044,625223.792330485,625237.810816036
625237.810954166,0.0009528860480040313,625223.797471675,625223.799647339,625223.805332689,625223.822336397,625223.822366452,625223.823330427,625223.823547785,625237.842130052
625237.842286576,0.0009402309264019137,625223.82891102,625223.831353645,625223.837773449,625223.855304765,625223.855331345,625223.856430994,625223.856546471,625237.875197807
625237.875365893,0.0008757229697629806,625223.86150101,625223.863638895,625223.869295509,625223.886577287,625223.886607314,625223.887733093,625223.887876511,625237.906513616
625237.906667366,0.0008698320160657157,625223.892892627,625223.895175031,625223.900991124,625223.918294954,625223.918314731,625223.919275871,625223.91937667,625237.937841198
625237.937997312,0.0009047328975573185,625223.924146885,625223.926181325,625223.931622416,625223.948175019,625223.9481965,625223.949156037,625223.949260853,625237.967758045
625237.967885795,0.0009261209586635226,625223.953962759,625223.95623212,625223.962250643,625223.979781007,625223.979806595,625223.981141545,625223.981267671,625237.999961916
625238.000178042,0.000977653021499516,625223.986557539,625223.988618198,625223.994149118,625224.01099502,625224.011045855,625224.012041921,625224.012155584,625238.030624695
625238.030755732,0.000899227982021869,625224.016831231,625224.018910365,625224.024843298,625224.042499809,625224.042530726,625224.043705426,625224.043837714,625238.06236296
625238.062509496,0.0009929869492352021,625224.048682478,625224.050720025,625224.056370588,625224.073432575,625224.073455778,625224.074610141,625224.074730365,625238.093207483
625238.093347585,0.0009141141023188831,625224.0794523,625224.081493122,625224.087047786,625224.10390543,625224.103935636,625224.105036268,625224.105174397,625238.123804699
625238.123947248,0.0009137430027723326,625224.110170164,625224.112399479,625224.118039793,625224.134777974,625224.134803772,625224.135904454,625224.136041551,625238.154499991
625238.154677675,0.0009625250327065585,625224.140773363,625224.142785261,625224.148683258,625224.16557169,625224.165601917,625224.166693702,625224.166820479,625238.1854542
625238.185626204,0.0009718760471194993,625224.17188243,625224.174026075,625224.180026414,625224.197181745,625224.197206301,625224.198198599,625224.198314156,625238.21683408
625238.216975867,0.0008496599043682218,625224.203045928,625224.205152123,625224.210945665,625224.227673005,625224.22769689,625224.228770932,625224.228880426,625238.247271527
625238.24738465,0.0007460328969433917,625224.233368242,625224.235541643,625224.241424571,625224.258891677,625224.2589147,625224.259978132,625224.260107313,625238.278383683
625238.278491876,0.0008711990830749285,625224.264874633,625224.267029799,625224.272987668,625224.290123564,625224.290150284,625224.291251566,625224.291417878,625238.309866075
625238.310048319,0.0008950739004164945,625224.296196237,625224.298197005,625224.304094902,625224.321444196,625224.321471137,625224.322547874,625224.322752708,625238.341616393
625238.341754483,0.0009492950326949363,625224.327683413,625224.329744013,625224.335854958,625224.353685023,625224.353715861,625224.354738677,625224.354910849,625238.373498778
625238.373649652,0.0009000600485578186,625224.359527687,625224.361508357,625224.367455826,625224.384301548,625224.384332666,625224.38542405,625224.385606211,625238.404147712
625238.404287335,0.0008632960279136882,625224.390839443,625224.393074219,625224.398607793,625224.415533575,625224.415559133,625224.416719736,625224.416898171,625238.435489631
625238.435635075,0.0009556030528023868,625224.421926048,625224.424131508,625224.430216616,625224.44790746,625224.447937887,625224.449120102,625224.449266897,625238.467851678
