model,client_send_at,server_receive_at,image_preprocessed_at,image_predicted_at,image_save_at,qoe_computed_at,broker_produced_at,client_receive_at
mobilenet_v3_small,1731689277.1339476,1731689277.1439252,1731689277.1500654,1731689277.1661885,1731689277.1443336,1731689277.1662111,1731689277.16706,1731689277.1632223
mobilenet_v3_small,1731689277.1634197,1731689277.1733286,1731689277.1796587,1731689277.1961136,1731689277.173791,1731689277.196134,1731689277.1970718,1731689277.1930153
mobilenet_v3_small,1731689277.1932673,1731689277.2032244,1731689277.2095902,1731689277.229979,1731689277.2036912,1731689277.230001,1731689277.23093,1731689277.226905
mobilenet_v3_small,1731689277.2270966,1731689277.2369082,1731689277.2431815,1731689277.260298,1731689277.237338,1731689277.260318,1731689277.261178,1731689277.2571707
mobilenet_v3_small,1731689277.2574232,1731689277.2670426,1731689277.273141,1731689277.2894952,1731689277.2674809,1731689277.2895148,1731689277.290464,1731689277.2866437
mobilenet_v3_small,1731689277.28688,1731689277.2970395,1731689277.303911,1731689277.3201144,1731689277.2975142,1731689277.3201308,1731689277.3211384,1731689277.3169928
mobilenet_v3_small,1731689277.3171747,1731689277.3272288,1731689277.3336434,1731689277.3498294,1731689277.3276997,1731689277.349847,1731689277.3508024,1731689277.34667
mobilenet_v3_small,1731689277.3468962,1731689277.3566113,1731689277.3627465,1731689277.3787766,1731689277.3570142,1731689277.378794,1731689277.3796713,1731689277.3756802
mobilenet_v3_small,1731689277.3758802,1731689277.3860388,1731689277.3922548,1731689277.4116185,1731689277.3864772,1731689277.4116342,1731689277.4126182,1731689277.4086351
mobilenet_v3_small,1731689277.4089398,1731689277.4209824,1731689277.42954,1731689277.45553,1731689277.4216585,1731689277.4555628,1731689277.4566307,1731689277.4530582
mobilenet_v3_small,1731689277.4532423,1731689277.4640553,1731689277.4711745,1731689277.4923024,1731689277.4645534,1731689277.4923286,1731689277.493408,1731689277.4896483
mobilenet_v3_small,1731689277.489945,1731689277.500855,1731689277.5082643,1731689277.5285478,1731689277.501382,1731689277.5285773,1731689277.530645,1731689277.527029
mobilenet_v3_small,1731689277.527399,1731689277.537995,1731689277.545775,1731689277.568414,1731689277.5385451,1731689277.5684733,1731689277.569477,1731689277.5657313
mobilenet_v3_small,1731689277.565912,1731689277.5761585,1731689277.5834634,1731689277.6044757,1731689277.5766697,1731689277.6044989,1731689277.6054764,1731689277.6016543
mobilenet_v3_small,1731689277.6018326,1731689277.6123505,1731689277.6198392,1731689277.6414936,1731689277.612884,1731689277.6415274,1731689277.6426013,1731689277.639323
mobilenet_v3_small,1731689277.6395042,1731689277.6506796,1731689277.6588104,1731689277.6797369,1731689277.6512392,1731689277.6797636,1731689277.6806855,1731689277.6770887
mobilenet_v3_small,1731689277.6772857,1731689277.6880713,1731689277.6957629,1731689277.7168045,1731689277.6886303,1731689277.7168267,1731689277.7177181,1731689277.7138908
mobilenet_v3_small,1731689277.714117,1731689277.7247727,1731689277.732269,1731689277.7537723,1731689277.7252607,1731689277.7537947,1731689277.7548056,1731689277.7511518
mobilenet_v3_small,1731689277.7513406,1731689277.7620308,1731689277.7696543,1731689277.7896876,1731689277.7625597,1731689277.789706,1731689277.792658,1731689277.7888298
mobilenet_v3_small,1731689277.7889998,1731689277.7993894,1731689277.8063476,1731689277.825682,1731689277.7998972,1731689277.8257048,1731689277.8266213,1731689277.82288
mobilenet_v3_small,1731689277.8230596,1731689277.833612,1731689277.8406985,1731689277.8603694,1731689277.8340867,1731689277.860393,1731689277.861366,1731689277.857739
mobilenet_v3_small,1731689277.8579195,1731689277.8687255,1731689277.8761857,1731689277.8982356,1731689277.8692443,1731689277.8982646,1731689277.8993766,1731689277.8958356
mobilenet_v3_small,1731689277.8960154,1731689277.9069273,1731689277.9144688,1731689277.9353251,1731689277.9075067,1731689277.9353473,1731689277.936523,1731689277.932807
mobilenet_v3_small,1731689277.9329822,1731689277.9433937,1731689277.9508252,1731689277.9723797,1731689277.943936,1731689277.9724133,1731689277.973474,1731689277.9698832
mobilenet_v3_small,1731689277.970134,1731689277.9809651,1731689277.9883106,1731689278.0107033,1731689277.9815528,1731689278.0107248,1731689278.0117235,1731689278.0082698
mobilenet_v3_small,1731689278.0086174,1731689278.0192223,1731689278.0265968,1731689278.0475397,1731689278.0197878,1731689278.047562,1731689278.048514,1731689278.0448272
mobilenet_v3_small,1731689278.0450473,1731689278.0561767,1731689278.0631192,1731689278.0827386,1731689278.0566833,1731689278.0827568,1731689278.083708,1731689278.0799036
mobilenet_v3_small,1731689278.0801523,1731689278.0908911,1731689278.0978081,1731689278.1186094,1731689278.0913544,1731689278.1186295,1731689278.1195655,1731689278.115752
mobilenet_v3_small,1731689278.1159558,1731689278.1267796,1731689278.1336777,1731689278.1530786,1731689278.1272519,1731689278.153099,1731689278.154,1731689278.150187
mobilenet_v3_small,1731689278.1504474,1731689278.161701,1731689278.1692488,1731689278.189471,1731689278.1622722,1731689278.1894965,1731689278.190294,1731689278.1868289
mobilenet_v3_small,1731689278.1871521,1731689278.1976478,1731689278.2047513,1731689278.2249894,1731689278.1981442,1731689278.2250075,1731689278.2257917,1731689278.2218904
mobilenet_v3_small,1731689278.222109,1731689278.2324023,1731689278.2392921,1731689278.2586544,1731689278.2329147,1731689278.2586777,1731689278.2595303,1731689278.2556903
mobilenet_v3_small,1731689278.2558753,1731689278.266692,1731689278.2734985,1731689278.2926266,1731689278.2671409,1731689278.292647,1731689278.2934084,1731689278.289618
mobilenet_v3_small,1731689278.2898648,1731689278.300613,1731689278.3080919,1731689278.3281121,1731689278.3011343,1731689278.3281329,1731689278.3291404,1731689278.3254058
mobilenet_v3_small,1731689278.3257704,1731689278.336631,1731689278.3443875,1731689278.3696566,1731689278.337122,1731689278.3696852,1731689278.3707826,1731689278.3674276
mobilenet_v3_small,1731689278.3677478,1731689278.378731,1731689278.3856661,1731689278.4060302,1731689278.379228,1731689278.4060533,1731689278.4072127,1731689278.4035084
mobilenet_v3_small,1731689278.403841,1731689278.414586,1731689278.4216325,1731689278.4448354,1731689278.4150667,1731689278.4448574,1731689278.4459767,1731689278.4421706
mobilenet_v3_small,1731689278.4423532,1731689278.4530118,1731689278.4600036,1731689278.4811535,1731689278.4535227,1731689278.4811811,1731689278.4823222,1731689278.478628
mobilenet_v3_small,1731689278.4788902,1731689278.4891798,1731689278.4961834,1731689278.516359,1731689278.4897053,1731689278.5163872,1731689278.5172863,1731689278.5136724
mobilenet_v3_small,1731689278.5139186,1731689278.5248246,1731689278.53186,1731689278.5510983,1731689278.5253453,1731689278.551117,1731689278.552233,1731689278.5484562
mobilenet_v3_small,1731689278.5487416,1731689278.5591576,1731689278.5661795,1731689278.5860815,1731689278.5596867,1731689278.5861123,1731689278.5872376,1731689278.5837445
mobilenet_v3_small,1731689278.583954,1731689278.5947225,1731689278.601409,1731689278.6201994,1731689278.5951917,1731689278.620219,1731689278.6211343,1731689278.617403
mobilenet_v3_small,1731689278.617708,1731689278.6286933,1731689278.6362693,1731689278.6572878,1731689278.6292403,1731689278.657311,1731689278.6582623,1731689278.6544106
mobilenet_v3_small,1731689278.654609,1731689278.6650136,1731689278.6721106,1731689278.6971304,1731689278.6655734,1731689278.6971602,1731689278.6981876,1731689278.694594
mobilenet_v3_small,1731689278.6948383,1731689278.7051823,1731689278.7121813,1731689278.7315018,1731689278.7057042,1731689278.7315257,1731689278.7324047,1731689278.7286406
mobilenet_v3_small,1731689278.728882,1731689278.7392912,1731689278.7463856,1731689278.7708805,1731689278.739819,1731689278.7709079,1731689278.7720525,1731689278.76831
mobilenet_v3_small,1731689278.7685053,1731689278.779548,1731689278.7864537,1731689278.8066509,1731689278.7800248,1731689278.8066726,1731689278.8078673,1731689278.803988
mobilenet_v3_small,1731689278.8042073,1731689278.8150125,1731689278.8221984,1731689278.8433352,1731689278.8155653,1731689278.8433638,1731689278.8444092,1731689278.840754
mobilenet_v3_small,1731689278.8409388,1731689278.851503,1731689278.8585057,1731689278.8788264,1731689278.8519812,1731689278.878852,1731689278.880117,1731689278.8764892
mobilenet_v3_small,1731689278.8768008,1731689278.8873093,1731689278.894224,1731689278.9142723,1731689278.887844,1731689278.9142942,1731689278.9152484,1731689278.9113839
mobilenet_v3_small,1731689278.911708,1731689278.9229214,1731689278.930148,1731689278.951089,1731689278.9234948,1731689278.951114,1731689278.9521875,1731689278.9484947
mobilenet_v3_small,1731689278.9487412,1731689278.9593937,1731689278.9661522,1731689278.985727,1731689278.959906,1731689278.9857466,1731689278.986697,1731689278.9829116
mobilenet_v3_small,1731689278.9831262,1731689278.9943655,1731689279.001964,1731689279.023086,1731689278.9949832,1731689279.0231113,1731689279.0243032,1731689279.0207698
mobilenet_v3_small,1731689279.0209792,1731689279.0317593,1731689279.0388267,1731689279.060165,1731689279.03228,1731689279.0601878,1731689279.0612948,1731689279.0576212
mobilenet_v3_small,1731689279.0578206,1731689279.0685556,1731689279.075413,1731689279.0961473,1731689279.0690334,1731689279.096167,1731689279.09722,1731689279.0933332
mobilenet_v3_small,1731689279.0935237,1731689279.1047678,1731689279.1119869,1731689279.1338956,1731689279.1052928,1731689279.1339173,1731689279.135072,1731689279.13117
mobilenet_v3_small,1731689279.1314123,1731689279.1426475,1731689279.1500566,1731689279.1716557,1731689279.143186,1731689279.171686,1731689279.172704,1731689279.1690092
mobilenet_v3_small,1731689279.1693175,1731689279.180244,1731689279.1874716,1731689279.2080553,1731689279.1807866,1731689279.2080774,1731689279.2090836,1731689279.2052066
mobilenet_v3_small,1731689279.2053852,1731689279.2159348,1731689279.2229197,1731689279.2437792,1731689279.2164104,1731689279.2438023,1731689279.2447224,1731689279.240821
mobilenet_v3_small,1731689279.2411847,1731689279.2519646,1731689279.2589023,1731689279.2789614,1731689279.2524915,1731689279.2789826,1731689279.279836,1731689279.2766395
mobilenet_v3_small,1731689279.2768312,1731689279.2881305,1731689279.2953582,1731689279.317503,1731689279.2886775,1731689279.3175285,1731689279.318578,1731689279.3147154
mobilenet_v3_small,1731689279.3148952,1731689279.3258927,1731689279.3329797,1731689279.354526,1731689279.326455,1731689279.354548,1731689279.3555756,1731689279.3516467
mobilenet_v3_small,1731689279.3518229,1731689279.3632576,1731689279.3712032,1731689279.3948536,1731689279.3638613,1731689279.3948848,1731689279.3960297,1731689279.3924928
mobilenet_v3_small,1731689279.3928,1731689279.4037669,1731689279.4105825,1731689279.4313428,1731689279.4042475,1731689279.4313624,1731689279.432402,1731689279.4286938
mobilenet_v3_small,1731689279.4289489,1731689279.4402175,1731689279.4486227,1731689279.4701405,1731689279.4408534,1731689279.4701645,1731689279.471234,1731689279.4676983
mobilenet_v3_small,1731689279.4679005,1731689279.4785252,1731689279.4853506,1731689279.504372,1731689279.479012,1731689279.5043912,1731689279.5053728,1731689279.5014918
mobilenet_v3_small,1731689279.5018098,1731689279.5118349,1731689279.5181324,1731689279.5369058,1731689279.5122232,1731689279.5369227,1731689279.537837,1731689279.5338328
mobilenet_v3_small,1731689279.5340176,1731689279.5441842,1731689279.550555,1731689279.568918,1731689279.5446098,1731689279.5689354,1731689279.5697792,1731689279.5657766
mobilenet_v3_small,1731689279.5660338,1731689279.577227,1731689279.5851011,1731689279.6071236,1731689279.5778651,1731689279.6071513,1731689279.608222,1731689279.6046615
mobilenet_v3_small,1731689279.604926,1731689279.6160228,1731689279.6230125,1731689279.6440551,1731689279.6165013,1731689279.6440744,1731689279.6452255,1731689279.6413965
mobilenet_v3_small,1731689279.6417139,1731689279.6523998,1731689279.6590548,1731689279.6794116,1731689279.6528618,1731689279.679471,1731689279.680415,1731689279.6765149
mobilenet_v3_small,1731689279.6768425,1731689279.6873946,1731689279.693924,1731689279.7146864,1731689279.6878662,1731689279.7147036,1731689279.7155979,1731689279.711672
mobilenet_v3_small,1731689279.7119186,1731689279.7224176,1731689279.7289264,1731689279.7493036,1731689279.722881,1731689279.7493289,1731689279.750251,1731689279.7464793
mobilenet_v3_small,1731689279.7467093,1731689279.7578413,1731689279.764412,1731689279.7836225,1731689279.7583246,1731689279.7836416,1731689279.7847383,1731689279.7820365
mobilenet_v3_small,1731689279.7822714,1731689279.792968,1731689279.7992833,1731689279.817988,1731689279.7933874,1731689279.8180013,1731689279.8191242,1731689279.8151844
mobilenet_v3_small,1731689279.8153977,1731689279.8258219,1731689279.8321745,1731689279.8515248,1731689279.8262196,1731689279.851546,1731689279.8524928,1731689279.8484752
mobilenet_v3_small,1731689279.8486762,1731689279.8593907,1731689279.8659759,1731689279.888867,1731689279.8598883,1731689279.8888876,1731689279.8898711,1731689279.8860972
mobilenet_v3_small,1731689279.8863602,1731689279.8976989,1731689279.9051905,1731689279.9308174,1731689279.8982491,1731689279.930843,1731689279.9318163,1731689279.9281998
mobilenet_v3_small,1731689279.9283943,1731689279.939386,1731689279.946642,1731689279.9696577,1731689279.939927,1731689279.9696836,1731689279.9708166,1731689279.9672875
mobilenet_v3_small,1731689279.9676292,1731689279.9784997,1731689279.9854205,1731689280.0077672,1731689279.979008,1731689280.0077848,1731689280.0087867,1731689280.0050294
mobilenet_v3_small,1731689280.0052776,1731689280.0162427,1731689280.0231335,1731689280.0476046,1731689280.016778,1731689280.047627,1731689280.0487561,1731689280.044884
mobilenet_v3_small,1731689280.0451307,1731689280.0558853,1731689280.0626519,1731689280.0808966,1731689280.0563262,1731689280.0809164,1731689280.081972,1731689280.0779989
mobilenet_v3_small,1731689280.0783257,1731689280.0888941,1731689280.0952196,1731689280.1135142,1731689280.0893157,1731689280.1135318,1731689280.114551,1731689280.1106496
mobilenet_v3_small,1731689280.1109216,1731689280.1215549,1731689280.1277385,1731689280.1504154,1731689280.121976,1731689280.1504812,1731689280.1516128,1731689280.1479733
mobilenet_v3_small,1731689280.1481895,1731689280.158869,1731689280.1657073,1731689280.1853821,1731689280.1592941,1731689280.1853995,1731689280.1864192,1731689280.182408
mobilenet_v3_small,1731689280.1826975,1731689280.1938598,1731689280.2012267,1731689280.2249563,1731689280.1943643,1731689280.224979,1731689280.2258584,1731689280.2222128
mobilenet_v3_small,1731689280.222398,1731689280.232826,1731689280.239392,1731689280.256831,1731689280.2332854,1731689280.2568498,1731689280.2576048,1731689280.2535212
mobilenet_v3_small,1731689280.2537851,1731689280.263948,1731689280.2701094,1731689280.2873147,1731689280.2643602,1731689280.2873318,1731689280.2883205,1731689280.2844698
mobilenet_v3_small,1731689280.2848334,1731689280.294875,1731689280.3009324,1731689280.3198936,1731689280.2952735,1731689280.3199115,1731689280.3208368,1731689280.316688
mobilenet_v3_small,1731689280.3168545,1731689280.326927,1731689280.332973,1731689280.3497925,1731689280.327326,1731689280.3498094,1731689280.3507001,1731689280.3465986
mobilenet_v3_small,1731689280.3467672,1731689280.3568914,1731689280.3628137,1731689280.3797033,1731689280.3572826,1731689280.3797207,1731689280.3806627,1731689280.376527
mobilenet_v3_small,1731689280.3767874,1731689280.3870418,1731689280.3934126,1731689280.4106321,1731689280.3875494,1731689280.4106545,1731689280.4115064,1731689280.407603
mobilenet_v3_small,1731689280.4078412,1731689280.4179757,1731689280.4240592,1731689280.440914,1731689280.4184031,1731689280.4409318,1731689280.4418364,1731689280.4378197
mobilenet_v3_small,1731689280.4379952,1731689280.4477708,1731689280.4538262,1731689280.4703357,1731689280.4481783,1731689280.4703548,1731689280.4715312,1731689280.4676874
mobilenet_v3_small,1731689280.467924,1731689280.4777987,1731689280.4838896,1731689280.5010855,1731689280.4782083,1731689280.5011039,1731689280.502203,1731689280.4981592
mobilenet_v3_small,1731689280.4983413,1731689280.5089545,1731689280.5156846,1731689280.5337949,1731689280.5095057,1731689280.5338144,1731689280.5348136,1731689280.5311563
mobilenet_v3_small,1731689280.5314415,1731689280.5421286,1731689280.5485055,1731689280.566603,1731689280.5426073,1731689280.5666203,1731689280.5677288,1731689280.5637798
mobilenet_v3_small,1731689280.5640402,1731689280.574888,1731689280.5812736,1731689280.5996969,1731689280.5753577,1731689280.5997162,1731689280.600529,1731689280.596733
mobilenet_v3_small,1731689280.5969877,1731689280.6074765,1731689280.6137471,1731689280.629912,1731689280.6079192,1731689280.6299286,1731689280.6307962,1731689280.6266463
mobilenet_v3_small,1731689280.6268716,1731689280.6368968,1731689280.6427803,1731689280.658089,1731689280.6372964,1731689280.6581063,1731689280.6589913,1731689280.6550932
mobilenet_v3_small,1731689280.6553326,1731689280.6652515,1731689280.671243,1731689280.6867073,1731689280.6656868,1731689280.6867242,1731689280.6876543,1731689280.6836152
mobilenet_v3_small,1731689280.6838782,1731689280.6943665,1731689280.7006688,1731689280.717107,1731689280.6948538,1731689280.7171257,1731689280.7178981,1731689280.7139566
mobilenet_v3_small,1731689280.7142453,1731689280.724534,1731689280.7309008,1731689280.7512004,1731689280.7249975,1731689280.751219,1731689280.75217,1731689280.7483656
mobilenet_v3_small,1731689280.748588,1731689280.758898,1731689280.765071,1731689280.780939,1731689280.7593415,1731689280.7809584,1731689280.7817497,1731689280.7777305
mobilenet_v3_small,1731689280.777917,1731689280.788052,1731689280.7941232,1731689280.8175652,1731689280.7885113,1731689280.8175871,1731689280.818534,1731689280.81468
mobilenet_v3_small,1731689280.8148763,1731689280.8260674,1731689280.8322923,1731689280.8505247,1731689280.826536,1731689280.8505418,1731689280.8515847,1731689280.847588
mobilenet_v3_small,1731689280.8477547,1731689280.858013,1731689280.864219,1731689280.8799894,1731689280.8584204,1731689280.8800042,1731689280.8808727,1731689280.876797
mobilenet_v3_small,1731689280.8771067,1731689280.887671,1731689280.8955915,1731689280.9181201,1731689280.8880682,1731689280.9181418,1731689280.9193773,1731689280.9158244
mobilenet_v3_small,1731689280.9160078,1731689280.9265654,1731689280.9330034,1731689280.951697,1731689280.927035,1731689280.9517162,1731689280.9529881,1731689280.949145
mobilenet_v3_small,1731689280.9494078,1731689280.9597745,1731689280.9658964,1731689280.9833179,1731689280.960195,1731689280.9833364,1731689280.9842565,1731689280.980508
mobilenet_v3_small,1731689280.980795,1731689280.990918,1731689280.9969246,1731689281.0229123,1731689280.99134,1731689281.0229328,1731689281.0238042,1731689281.019937
mobilenet_v3_small,1731689281.0202794,1731689281.0304625,1731689281.037645,1731689281.0582578,1731689281.0308828,1731689281.0582752,1731689281.0593178,1731689281.0553048
mobilenet_v3_small,1731689281.0556126,1731689281.0659785,1731689281.0725973,1731689281.091484,1731689281.0664585,1731689281.0915067,1731689281.0925012,1731689281.0887115
mobilenet_v3_small,1731689281.089003,1731689281.099597,1731689281.1058784,1731689281.124005,1731689281.100047,1731689281.1240225,1731689281.125077,1731689281.1213489
mobilenet_v3_small,1731689281.1215365,1731689281.1316724,1731689281.1378157,1731689281.155826,1731689281.1320899,1731689281.155845,1731689281.156739,1731689281.1528788
mobilenet_v3_small,1731689281.1530752,1731689281.163132,1731689281.1691682,1731689281.1855567,1731689281.1635818,1731689281.1855736,1731689281.186541,1731689281.1827126
mobilenet_v3_small,1731689281.18297,1731689281.1930501,1731689281.199206,1731689281.2158449,1731689281.1935296,1731689281.2158642,1731689281.216753,1731689281.2128162
mobilenet_v3_small,1731689281.213138,1731689281.2237198,1731689281.2296212,1731689281.2461514,1731689281.2241237,1731689281.2461681,1731689281.2471297,1731689281.243241
mobilenet_v3_small,1731689281.2434275,1731689281.2534816,1731689281.2595644,1731689281.2783089,1731689281.2538726,1731689281.278327,1731689281.281339,1731689281.27772
mobilenet_v3_small,1731689281.2779107,1731689281.2888827,1731689281.2949266,1731689281.3135598,1731689281.2892892,1731689281.3135762,1731689281.3144855,1731689281.3104303
mobilenet_v3_small,1731689281.3106928,1731689281.3210478,1731689281.327552,1731689281.344895,1731689281.3215744,1731689281.3449137,1731689281.3457239,1731689281.3418872
mobilenet_v3_small,1731689281.342173,1731689281.352381,1731689281.3585937,1731689281.3755713,1731689281.3528407,1731689281.3755877,1731689281.3764057,1731689281.372682
mobilenet_v3_small,1731689281.3728502,1731689281.3837414,1731689281.3898485,1731689281.406954,1731689281.384163,1731689281.4069707,1731689281.407921,1731689281.4040446
mobilenet_v3_small,1731689281.4045806,1731689281.4148638,1731689281.421188,1731689281.4368649,1731689281.4152653,1731689281.4368832,1731689281.4378235,1731689281.4337358
mobilenet_v3_small,1731689281.4339008,1731689281.443919,1731689281.4499667,1731689281.4659998,1731689281.444331,1731689281.4660172,1731689281.4668696,1731689281.4633548
mobilenet_v3_small,1731689281.4635935,1731689281.4736285,1731689281.4795907,1731689281.4975739,1731689281.4740298,1731689281.497592,1731689281.4985967,1731689281.4948113
mobilenet_v3_small,1731689281.49497,1731689281.5047545,1731689281.5115798,1731689281.5398564,1731689281.5051467,1731689281.5398817,1731689281.5407574,1731689281.5369525
mobilenet_v3_small,1731689281.537135,1731689281.548548,1731689281.5551486,1731689281.5762982,1731689281.549238,1731689281.5763252,1731689281.5775197,1731689281.5737443
mobilenet_v3_small,1731689281.5739214,1731689281.584691,1731689281.5912573,1731689281.609868,1731689281.5851488,1731689281.6098871,1731689281.610907,1731689281.606922
mobilenet_v3_small,1731689281.607118,1731689281.6177893,1731689281.6242774,1731689281.6438644,1731689281.6182294,1731689281.6438828,1731689281.6449068,1731689281.6412687
mobilenet_v3_small,1731689281.6416318,1731689281.6522143,1731689281.6587002,1731689281.6751049,1731689281.652892,1731689281.6751225,1731689281.675991,1731689281.6721518
mobilenet_v3_small,1731689281.6723683,1731689281.6826088,1731689281.6888554,1731689281.7053552,1731689281.6830227,1731689281.7053735,1731689281.706377,1731689281.7024765
mobilenet_v3_small,1731689281.7027354,1731689281.7132359,1731689281.719669,1731689281.738006,1731689281.713721,1731689281.738027,1731689281.739114,1731689281.7352014
mobilenet_v3_small,1731689281.7354026,1731689281.7461553,1731689281.752819,1731689281.7712371,1731689281.746671,1731689281.7712579,1731689281.7723143,1731689281.7684066
mobilenet_v3_small,1731689281.768622,1731689281.7789865,1731689281.7853742,1731689281.8010526,1731689281.77942,1731689281.8010728,1731689281.8018599,1731689281.798533
mobilenet_v3_small,1731689281.7987835,1731689281.8089573,1731689281.815021,1731689281.8309133,1731689281.809376,1731689281.8309326,1731689281.832189,1731689281.8281043
mobilenet_v3_small,1731689281.8282778,1731689281.8383949,1731689281.84492,1731689281.8667293,1731689281.8388667,1731689281.8667471,1731689281.8678057,1731689281.8652637
mobilenet_v3_small,1731689281.8654685,1731689281.8755496,1731689281.8817182,1731689281.9012928,1731689281.8759642,1731689281.9013114,1731689281.9022717,1731689281.898261
mobilenet_v3_small,1731689281.898426,1731689281.9090307,1731689281.9165616,1731689281.9537818,1731689281.9095516,1731689281.9538002,1731689281.9548733,1731689281.9510982
mobilenet_v3_small,1731689281.9513042,1731689281.9618313,1731689281.9681325,1731689281.9987013,1731689281.9622464,1731689281.9987204,1731689281.99967,1731689281.9958386
mobilenet_v3_small,1731689281.9960425,1731689282.0060182,1731689282.012762,1731689282.0422711,1731689282.0064738,1731689282.0422895,1731689282.043259,1731689282.0392778
mobilenet_v3_small,1731689282.0394862,1731689282.0505984,1731689282.0570555,1731689282.083769,1731689282.051017,1731689282.0837872,1731689282.084766,1731689282.0812802
mobilenet_v3_small,1731689282.0814912,1731689282.0913537,1731689282.0975516,1731689282.1251154,1731689282.0918024,1731689282.1251342,1731689282.1262145,1731689282.1224556
mobilenet_v3_small,1731689282.122727,1731689282.1330261,1731689282.1398315,1731689282.172138,1731689282.133487,1731689282.172163,1731689282.1732218,1731689282.1701405
mobilenet_v3_small,1731689282.1703908,1731689282.1815884,1731689282.1889474,1731689282.2461066,1731689282.1824636,1731689282.246129,1731689282.247281,1731689282.2435856
mobilenet_v3_small,1731689282.2437696,1731689282.2536645,1731689282.2607176,1731689282.300125,1731689282.254065,1731689282.300144,1731689282.3020566,1731689282.2986186
mobilenet_v3_small,1731689282.2988482,1731689282.3093526,1731689282.3161054,1731689282.3454936,1731689282.309805,1731689282.3455124,1731689282.3464692,1731689282.3427148
